class,tf,rule,symbol,era,bars,ir,excess_cagr,spread_bps
us_stocks,1d,ibs,CCI,2000s,1762,-1.0236332739725935,-0.32312499275106177,-9.764311087159601
us_stocks,1d,ibs,CCI,2010s,2516,-0.6711945568234615,-0.09285983965572164,0.530757216030452
us_stocks,1d,ibs,CCI,2020s,1657,-0.003056996597563003,0.020719589221084744,-0.3409950651113355
us_stocks,1d,ibs,CCL,2000s,1762,0.2542406647618568,0.10909752939237372,20.17574618062949
us_stocks,1d,ibs,CCL,2010s,2516,-0.005454649892897161,0.018355234701611156,9.808588163636117
us_stocks,1d,ibs,CCL,2020s,1657,0.022832539607366052,0.11995412038634701,15.053960408894303
us_stocks,1d,ibs,CDNS,2000s,1762,0.36646173444283897,0.2098334657952925,25.081171694262157
us_stocks,1d,ibs,CDNS,2010s,2516,-0.47948989707435485,-0.09012881582209187,12.242118305718366
us_stocks,1d,ibs,CDNS,2020s,1657,-0.011592073010610012,0.044116081718324374,27.42886425901386
us_stocks,1d,ibs,CDW,2010s,1509,-1.1316721834026366,-0.21530721425903487,1.302792705219016
us_stocks,1d,ibs,CDW,2020s,1657,-0.17662184069618828,-0.012321198515399034,-0.30833430233352654
us_stocks,1d,ibs,CE,2000s,1007,-0.1586772159362471,0.026451546953079275,18.085019743546756
us_stocks,1d,ibs,CE,2010s,2516,-0.5944342667423281,-0.11496863871546803,-2.59455497388095
us_stocks,1d,ibs,CE,2020s,1313,-0.16590184152269058,-0.0065612507738823656,-9.142770734582582
us_stocks,1d,ibs,CF,2000s,1007,-0.12356958234429083,0.10072467269117014,54.25954932092373
us_stocks,1d,ibs,CF,2010s,2516,-0.09495929524507143,0.012021326923442599,12.069639355537186
us_stocks,1d,ibs,CF,2020s,1657,0.3494349203646241,0.18891033236009824,36.73204554017517
us_stocks,1d,ibs,CFG,2010s,1257,-0.1073397176826477,-0.002985239229281955,10.193164589576012
us_stocks,1d,ibs,CFG,2020s,1657,0.2681918513928719,0.16717277724589663,33.66115262660832
us_stocks,1d,ibs,CHD,2000s,1762,-0.2604213564924136,-0.033057517862784325,11.708422744502442
us_stocks,1d,ibs,CHD,2010s,2516,-0.7215524596047693,-0.09868486832792445,1.8933712511192617
us_stocks,1d,ibs,CHD,2020s,1657,0.03611555220560901,0.01934689701841541,9.9772276889471
us_stocks,1d,ibs,CHRW,2000s,1762,0.3939586105856671,0.18091629271434595,40.949194170734216
us_stocks,1d,ibs,CHRW,2010s,2516,-0.029191280010253916,0.010264480947842936,6.298517346507559
us_stocks,1d,ibs,CHRW,2020s,1657,0.010483515949413985,0.03276321880159894,14.964911618832456
us_stocks,1d,ibs,CHTR,2010s,2264,-0.4359245415364797,-0.08432909857109916,14.042888012038423
us_stocks,1d,ibs,CHTR,2020s,1657,0.32086857287353576,0.09720109497922724,6.600837976318822
us_stocks,1d,ibs,CI,2000s,1762,-0.29742384497111046,-0.04938005020953051,5.789032902010544
us_stocks,1d,ibs,CI,2010s,2516,-0.33651506756062016,-0.05171406373691756,9.524481066039
us_stocks,1d,ibs,CI,2020s,1657,0.08590364237389525,0.05529159189171051,12.716915541457881
us_stocks,1d,ibs,CIEN,2000s,1754,0.2553082951890047,0.19070019295380425,19.304703694923834
us_stocks,1d,ibs,CINF,2000s,1762,0.8892030766554465,0.2604131190783586,35.99978590529556
us_stocks,1d,ibs,CINF,2010s,2516,-0.11856503144192444,-0.00796780414995446,15.604027700577326
us_stocks,1d,ibs,CINF,2020s,1657,0.1369201307836908,0.07139476384759669,19.256390990469505
us_stocks,1d,ibs,CL,2000s,1762,0.11167368084800591,0.02917272956615591,12.37331271665883
us_stocks,1d,ibs,CL,2010s,2516,-0.10047766362610826,-0.0052285600829327095,6.703271508663476
us_stocks,1d,ibs,CL,2020s,1657,0.4205671552034324,0.0779353813070669,17.59980237189435
us_stocks,1d,ibs,CLF,2000s,1762,-0.7717053059295929,-0.34228616697185843,2.5506944117330246
us_stocks,1d,ibs,CLF,2010s,1069,-0.16255332876800058,0.006479898940100259,-10.830282700701453
us_stocks,1d,ibs,CLX,2000s,1762,0.3271112604303579,0.06654878079134541,16.681698793768184
us_stocks,1d,ibs,CLX,2010s,2516,-0.2753121341624187,-0.030148678047224875,7.279682845298877
us_stocks,1d,ibs,CLX,2020s,1657,-0.44342888624025,-0.06308893725318354,-12.17286439197632
us_stocks,1d,ibs,CMCSA,2000s,1762,0.6320875421702183,0.20573300702727693,30.662059345087194
us_stocks,1d,ibs,CMCSA,2010s,2516,-0.3776928512046872,-0.055352905452712875,10.421419754817752
us_stocks,1d,ibs,CMCSA,2020s,1657,0.23458509320317247,0.06157211818005959,7.2846945097348135
us_stocks,1d,ibs,CME,2000s,1510,-0.2115692649554386,-0.01630744952585572,21.520520125242236
us_stocks,1d,ibs,CME,2010s,2516,-0.6246389204998465,-0.09593551977743653,-0.6490511798987154
us_stocks,1d,ibs,CME,2020s,1657,0.44598841700202957,0.12773138991166855,24.00961778911544
us_stocks,1d,ibs,CMG,2000s,756,0.013677881088759286,0.0935836004343249,25.339264828481532
us_stocks,1d,ibs,CMG,2010s,2516,-0.5662359372750878,-0.12670986731709633,3.2205785747877087
us_stocks,1d,ibs,CMG,2020s,1657,-0.40474504305718256,-0.07696164925006133,-2.2450843828263998
us_stocks,1d,ibs,CMI,2000s,1762,-0.6951138352846715,-0.21397032997212295,-3.1416435101783375
us_stocks,1d,ibs,CMI,2010s,2516,-0.3883065152567157,-0.06582116559710505,5.151411112655924
us_stocks,1d,ibs,CMI,2020s,1657,-0.17318641862275194,-0.016793343509412084,18.069226750436368
us_stocks,1d,ibs,CMS,2000s,1762,0.015525317576522027,0.033198222855289394,14.267932669164713
us_stocks,1d,ibs,CMS,2010s,2516,-0.6320309247482548,-0.08233997732998377,6.071878139308043
us_stocks,1d,ibs,CMS,2020s,1657,-0.21120121696588645,-0.021106465725514,1.440508648162619
us_stocks,1d,ibs,CNC,2000s,1762,0.01003509356780354,0.06475685473721748,19.391476254216773
us_stocks,1d,ibs,CNC,2010s,2516,-0.5865964429345799,-0.1353799918634253,5.554955931547682
us_stocks,1d,ibs,CNC,2020s,1657,0.5724349422493246,0.2745951411035845,37.79457172073411
us_stocks,1d,ibs,CNP,2000s,1762,0.07416802215814468,0.04109774176829584,17.65733495795751
us_stocks,1d,ibs,CNP,2010s,2516,-0.2800122040630695,-0.03215385095361545,5.387653311194212
us_stocks,1d,ibs,CNP,2020s,1657,0.23018154387435855,0.0740010166795233,19.265736767029328
us_stocks,1d,ibs,CNX,2000s,1762,-0.7936364584631475,-0.2796756563620102,-15.941140580608938
us_stocks,1d,ibs,CNX,2010s,1553,0.4931217067487127,0.19051162019567436,17.227055902067182
us_stocks,1d,ibs,COF,2000s,1762,-0.10668251804714014,0.04733432704025198,11.194954019072739
us_stocks,1d,ibs,COF,2010s,2516,-0.407332107433526,-0.06440192521126531,1.3511881949751936
us_stocks,1d,ibs,COF,2020s,1657,-0.0859485804336438,0.025462416320915837,14.897489666538283
us_stocks,1d,ibs,COHR,2000s,1762,0.07977404673517026,0.1105939422750899,34.90738590756102
us_stocks,1d,ibs,COHR,2010s,2516,-0.17615129541949023,-0.009333754928425142,6.099251555433679
us_stocks,1d,ibs,COHR,2020s,1657,-1.0083816002789499,-0.4222607724386924,-26.78426360011379
us_stocks,1d,ibs,COIN,2020s,1152,-1.0590931533337302,-0.3270462517476542,-81.83618001630082
us_stocks,1d,ibs,COO,2000s,1762,-0.791879959511142,-0.16475607205887977,-19.944648765968044
us_stocks,1d,ibs,COO,2010s,2516,-0.65111220623322,-0.11904009247105218,4.112053282820214
us_stocks,1d,ibs,COO,2020s,1657,0.3131656940750695,0.09440435870168651,13.965169882980103
us_stocks,1d,ibs,COP,2000s,1762,-0.0030367170318660805,0.02887299299996582,17.46624732047737
us_stocks,1d,ibs,COP,2010s,2516,-0.12352351854723564,-0.005765377806280281,7.5406993945502006
us_stocks,1d,ibs,COP,2020s,1657,-0.17969714257532132,-0.0069111151922800484,8.04984167164475
us_stocks,1d,ibs,COR,2000s,1762,0.16653831946575792,0.0568186913778459,17.303776905221525
us_stocks,1d,ibs,COR,2010s,2516,-0.36852735135235287,-0.05329638515648316,5.498255618860079
us_stocks,1d,ibs,COR,2020s,1657,-0.6445675808674731,-0.13156319013061935,2.4640694482457213
us_stocks,1d,ibs,COST,2000s,1762,0.35646974876116627,0.10001008675413492,23.786301989143933
us_stocks,1d,ibs,COST,2010s,2516,-0.6927202602895204,-0.09411775310847181,3.1366621364647376
us_stocks,1d,ibs,COST,2020s,1657,-0.11688187393390316,-0.005811653424190766,17.766788200478533
us_stocks,1d,ibs,COTY,2010s,1509,-0.3090158013478703,-0.044431679261337176,-9.40046794644795
us_stocks,1d,ibs,CPAY,2020s,398,-0.4991517356720699,-0.10260230568704842,-6.288184927017669
us_stocks,1d,ibs,CPB,2000s,1762,0.41047540588898235,0.07502422732128755,17.756133663388557
us_stocks,1d,ibs,CPB,2010s,2516,-0.42501435218835837,-0.05343262968695295,-1.497442751032054
us_stocks,1d,ibs,CPB,2020s,1625,0.2902951366466721,0.06665833337826144,3.761659895459573
us_stocks,1d,ibs,CPRI,2010s,1761,0.464522964639001,0.17160730513453293,22.876247325251484
us_stocks,1d,ibs,CPRT,2000s,1762,-0.3033412919031288,-0.050987552526889246,7.4141489597126204
us_stocks,1d,ibs,CPRT,2010s,2516,-0.8368200763436784,-0.15097743149326193,0.4774433820396913
us_stocks,1d,ibs,CPRT,2020s,1657,-0.09260206813197329,0.0026316519333513533,4.285373790902256
us_stocks,1d,ibs,CPT,2000s,1762,0.14955725840985376,0.11405934312437505,24.87892814610679
us_stocks,1d,ibs,CPT,2010s,2516,-0.10242435186021885,-0.004898457041832671,13.599594583503158
us_stocks,1d,ibs,CPT,2020s,1658,0.27766304484363424,0.08201944614422496,16.156517774634466
us_stocks,1d,ibs,CRH,2000s,1762,0.18994706365482175,0.1311888950119624,31.518247047533283
us_stocks,1d,ibs,CRH,2010s,2516,-0.16705921036445337,-0.012688804333145898,5.233476596501187
us_stocks,1d,ibs,CRH,2020s,1657,-0.32356503520796903,-0.05628800812647361,7.528033833479921
us_stocks,1d,ibs,CRL,2000s,1762,-0.1259005345252432,-0.004020234166789871,-0.9322864570918724
us_stocks,1d,ibs,CRL,2010s,2516,-0.6364149105538452,-0.1100534256606549,-1.5972283987269413
us_stocks,1d,ibs,CRL,2020s,1657,-0.4794284952802187,-0.1038533798656297,-8.324854756725722
us_stocks,1d,ibs,CRM,2000s,1259,-0.6231996175069112,-0.20319034292338922,2.4478747629267956
us_stocks,1d,ibs,CRM,2010s,2516,-0.12946992907896976,-0.0009561485136311276,22.30140186820718
us_stocks,1d,ibs,CRM,2020s,1657,0.20505374309018937,0.10828526497651114,18.71380210489152
us_stocks,1d,ibs,CRWD,2020s,1656,-1.210016001621776,-0.5132808094822774,-24.89517743604382
us_stocks,1d,ibs,CSCO,2000s,1762,0.4632736615812234,0.15976930250539478,28.326287207393438
us_stocks,1d,ibs,CSCO,2010s,2516,0.2287573863951131,0.06698195992084166,18.481401611607676
us_stocks,1d,ibs,CSCO,2020s,1657,-0.0900121800775698,0.0038727488403333954,17.49759734660687
us_stocks,1d,ibs,CSGP,2000s,1762,-0.41702698003559324,-0.0846469409368884,-1.5829494324968583
us_stocks,1d,ibs,CSGP,2010s,2516,-0.9218193985946598,-0.1998525766252104,-1.3781875451334378
us_stocks,1d,ibs,CSGP,2020s,1657,0.31033851728627065,0.10954635473647945,10.294367932253854
us_stocks,1d,ibs,CSX,2000s,1762,-0.1448440101190568,-0.004203341697886831,16.498202928449242
us_stocks,1d,ibs,CSX,2010s,2516,-0.454301618327998,-0.08008767289553442,4.455825586248724
us_stocks,1d,ibs,CSX,2020s,1657,0.223518451705388,0.07738384334583381,21.30625016170055
us_stocks,1d,ibs,CTAS,2000s,1762,0.3581272124940938,0.09526812104820503,9.274194150158516
us_stocks,1d,ibs,CTAS,2010s,2516,-0.7908250048950456,-0.12235366165103101,8.36891699043372
us_stocks,1d,ibs,CTAS,2020s,1657,-0.2582801301741586,-0.03734347783559033,11.730678030664613
us_stocks,1d,ibs,CTRA,2000s,1756,0.15492890052809308,0.288734175135932,52.33692132453169
us_stocks,1d,ibs,CTRA,2010s,2489,0.10236011449897106,0.09566533928336751,26.857406666151544
us_stocks,1d,ibs,CTRA,2020s,1531,0.43614818673691264,0.14339749618389153,22.469619402873075
us_stocks,1d,ibs,CTSH,2000s,1762,-0.4932967886538778,-0.13204731735465214,11.272092303012656
us_stocks,1d,ibs,CTSH,2010s,2516,-0.12694746749146713,-0.006116733713386502,10.016240848889534
us_stocks,1d,ibs,CTSH,2020s,1657,0.29879680065376474,0.10430293594142093,16.660735802832683
us_stocks,1d,ibs,CTVA,2020s,1656,-0.02534542022643931,0.019779543301601255,17.954452411531364
us_stocks,1d,ibs,CVNA,2010s,502,-0.6097529763437736,-0.3741609186236199,53.099709612713816
us_stocks,1d,ibs,CVNA,2020s,1657,-0.22097925782550312,0.14478042322558915,36.58438218588839
us_stocks,1d,ibs,CVS,2000s,1763,-0.0606238160298638,0.1294317130339242,21.13596662250149
us_stocks,1d,ibs,CVS,2010s,2516,-0.2733723755759494,-0.03144619955216443,4.87389897562259
us_stocks,1d,ibs,CVS,2020s,1657,-0.2963950178751693,-0.04350292807875222,-0.569155461821499
us_stocks,1d,ibs,CVX,2000s,1762,0.3454894529005706,0.10923827352871474,29.22773665079459
us_stocks,1d,ibs,CVX,2010s,2516,-0.11471579056872762,-0.006365134666307171,7.059606062033005
us_stocks,1d,ibs,CVX,2020s,1657,0.14723329428876566,0.06958313402374405,20.07437667742238
us_stocks,1d,ibs,CZR,2010s,1257,-1.8271010474632428,-0.6858428345731551,-29.150382538960255
us_stocks,1d,ibs,CZR,2020s,1438,0.060274512427985365,0.12488970447550407,13.290454505737546
us_stocks,1d,ibs,D,2000s,1762,0.1276081665158385,0.031294672914345734,12.963295236949268
us_stocks,1d,ibs,D,2010s,2516,-0.20073303234417436,-0.018803452861526626,9.840274983896476
us_stocks,1d,ibs,D,2020s,1657,0.3290230240390949,0.0809310177175282,13.97113699825695
us_stocks,1d,ibs,DAL,2000s,504,-0.22946943174146012,0.07035090434789604,8.82506857781821
us_stocks,1d,ibs,DAL,2010s,2516,-0.25162826650320635,-0.03687080832968803,9.462511273860205
us_stocks,1d,ibs,DAL,2020s,1657,-0.17524695239321544,-0.0032762841866267323,7.398821732698464
us_stocks,1d,ibs,DASH,2020s,1152,-0.20047051843070565,-0.004622750975006973,7.71646646782621
us_stocks,1d,ibs,DD,2000s,1762,-0.2702070127112498,-0.03689082675444122,-2.8912160080398905
us_stocks,1d,ibs,DD,2010s,1931,-0.23419531714227804,-0.03116783831936787,9.831021753614571
us_stocks,1d,ibs,DDOG,2020s,1656,-0.5413783160037589,-0.17531922020584445,3.9703885006056834
us_stocks,1d,ibs,DE,2000s,1762,-0.23256136025295274,-0.029292896993304174,9.271597459903685
us_stocks,1d,ibs,DE,2010s,2516,-0.21811140564882409,-0.02614760163439933,10.056756636395393
us_stocks,1d,ibs,DE,2020s,1658,-0.31260843567301594,-0.05340248416141824,10.493825567855094
us_stocks,1d,ibs,DECK,2000s,1762,-0.7384767269949724,-0.31773586241880825,11.308434845293085
us_stocks,1d,ibs,DECK,2010s,2516,-0.36511982701008255,-0.07233224149581119,3.988467737967539
us_stocks,1d,ibs,DECK,2020s,1657,-0.7563538728223621,-0.20563078484690145,-13.192423747051333
us_stocks,1d,ibs,DFS,2010s,1010,0.2978343108154324,0.08803458384863172,13.03139188329869
us_stocks,1d,ibs,DFS,2020s,1357,0.27858584627161803,0.13229152720227177,16.06808035569763
us_stocks,1d,ibs,DG,2010s,2264,-0.20540350038227384,-0.02472659949786271,12.774774815238365
us_stocks,1d,ibs,DG,2020s,1657,0.2612316739830638,0.10113212735469523,14.776710559000263
us_stocks,1d,ibs,DGX,2000s,1762,-0.1489571050623084,-0.011914646287742192,7.721823358992411
us_stocks,1d,ibs,DGX,2010s,2516,-0.3414756579283396,-0.041909247133059324,0.8224098824624978
us_stocks,1d,ibs,DGX,2020s,1657,-0.24328169510326297,-0.032570167094901015,7.176860924230559
us_stocks,1d,ibs,DHI,2000s,1762,0.0011473232627378168,0.08112030014292504,16.593776346438784
us_stocks,1d,ibs,DHI,2010s,2516,-0.03247946510583184,0.023130425044939118,17.58495996564057
us_stocks,1d,ibs,DHI,2020s,1657,0.056247307374701815,0.06106382178404135,23.035106058765177
us_stocks,1d,ibs,DHR,2000s,1762,0.3877172238480428,0.1026567286129405,24.545531960126965
us_stocks,1d,ibs,DHR,2010s,2516,-0.7450762035265226,-0.10817384220919024,1.541666170797103
us_stocks,1d,ibs,DHR,2020s,1657,0.37133270290233567,0.11235450466117824,22.287478768831143
us_stocks,1d,ibs,DIS,2000s,1762,0.09701512791917949,0.05525486228331267,18.169587264248136
us_stocks,1d,ibs,DIS,2010s,2516,-0.34293791878204344,-0.046942287831678975,8.47732408641011
us_stocks,1d,ibs,DIS,2020s,1657,0.3296383901241127,0.10730202406730571,13.795383185620171
us_stocks,1d,ibs,DLR,2000s,1007,0.5864893420917425,0.39777462074986825,69.32472743449968
us_stocks,1d,ibs,DLR,2010s,2516,-0.27701710267084456,-0.03697951558874779,7.827859003461199
us_stocks,1d,ibs,DLR,2020s,1657,0.1213051492384259,0.06274733072606797,18.47210427057214
us_stocks,1d,ibs,DLTR,2000s,1762,0.32569513717496656,0.13992688421437993,27.53414015597351
us_stocks,1d,ibs,DLTR,2010s,2516,-0.23235108393470413,-0.029984675446685483,11.304272683031078
us_stocks,1d,ibs,DLTR,2020s,1657,-0.11867725999672009,0.008559632789638227,5.815934162764085
us_stocks,1d,ibs,DOC,2000s,1762,0.2276212388530362,0.16289313354382884,37.54058749647252
us_stocks,1d,ibs,DOC,2010s,2516,-0.6141659916128098,-0.09371693086445876,-5.332618359954516
us_stocks,1d,ibs,DOC,2020s,1657,0.04455637927074111,0.040177760548439245,5.967764121164659
us_stocks,1d,ibs,DOV,2000s,1762,-0.2912703765917865,-0.04164592768682929,0.0919346458327111
us_stocks,1d,ibs,DOV,2010s,2516,-0.3888047491932483,-0.06258277894829489,6.722178301366273
us_stocks,1d,ibs,DOV,2020s,1657,0.16926076663493975,0.06458372079205721,18.650003363286462
us_stocks,1d,ibs,DPZ,2000s,1259,0.35812969610753453,0.2318238334386188,23.564668907214482
us_stocks,1d,ibs,DPZ,2010s,2516,-0.9709791391512623,-0.24717979989762728,4.68479596712913
us_stocks,1d,ibs,DPZ,2020s,1657,-0.1202537340829837,-0.0025596338388507167,3.112314868209217
us_stocks,1d,ibs,DRI,2000s,1762,0.007151307988316105,0.04832952269644242,14.387090181084332
us_stocks,1d,ibs,DRI,2010s,2516,-0.02130234379875787,0.011085794650252279,16.79262155964621
us_stocks,1d,ibs,DRI,2020s,1657,-0.10457736137844915,0.022736444776200404,13.815873503037016
us_stocks,1d,ibs,DTE,2000s,1762,-0.12800228546339573,-0.008022494785701717,2.8386702315594237
us_stocks,1d,ibs,DTE,2010s,2516,-0.42965381556607535,-0.05087521211688384,8.31377467641997
us_stocks,1d,ibs,DTE,2020s,1657,-0.14889221542615094,-0.010150470448063498,4.204764160192609
us_stocks,1d,ibs,DUK,2000s,1762,0.38503343179927463,0.0930792741951516,21.962350535704196
us_stocks,1d,ibs,DUK,2010s,2516,-0.4399392744298958,-0.04588258629472852,3.4161633388987838
us_stocks,1d,ibs,DUK,2020s,1657,0.27506014982109794,0.06761269176000928,17.323333677580422
us_stocks,1d,ibs,DVA,2000s,1762,-0.550786432081429,-0.10639694288222046,1.024546648431446
us_stocks,1d,ibs,DVA,2010s,2516,-0.5259493492194148,-0.08046016089301866,-3.3827214188377686
us_stocks,1d,ibs,DVA,2020s,1657,-0.5603303115717572,-0.12336787990876097,-6.50443699451733
us_stocks,1d,ibs,DVN,2000s,1762,-0.2088957099904194,-0.0219213832459777,13.038928594405215
us_stocks,1d,ibs,DVN,2010s,2516,0.1865732839351389,0.07667178452212042,6.404036641122676
us_stocks,1d,ibs,DVN,2020s,1657,-0.06936621676256395,0.04702706620137165,17.682959884835643
us_stocks,1d,ibs,DXC,2000s,1762,-0.3183601499310999,-0.04998404518131738,-0.6941104452941473
us_stocks,1d,ibs,DXC,2010s,2516,-0.19600932949389266,-0.016447427801858927,0.9799683752080882
us_stocks,1d,ibs,DXC,2020s,945,0.47962446639326983,0.2790154549147572,35.5596786379041
us_stocks,1d,ibs,DXCM,2000s,1007,-0.9453012372834494,-0.2674740812065528,-70.16684901376048
us_stocks,1d,ibs,DXCM,2010s,2516,-0.5857838502303487,-0.17496753758442263,11.865439643919233
us_stocks,1d,ibs,DXCM,2020s,1657,0.26598655391881204,0.16164432495379888,29.064736618554832
us_stocks,1d,ibs,EA,2000s,1762,0.4256433377096688,0.15614847298723233,20.8929429250981
us_stocks,1d,ibs,EA,2010s,2516,-0.3148159574959479,-0.055761859948151304,8.720943721850222
us_stocks,1d,ibs,EA,2020s,1656,-0.36464611901208605,-0.051214972932257075,2.2800262864128285
us_stocks,1d,ibs,EBAY,2000s,1762,0.000151962084105283,0.04119496819370827,10.54620419832193
us_stocks,1d,ibs,EBAY,2010s,2516,0.02188591392299403,0.028857012056226372,15.067706185225532
us_stocks,1d,ibs,EBAY,2020s,1657,-0.2325748157276215,-0.031535033521443046,11.481164163362218
us_stocks,1d,ibs,ECHO,2000s,251,0.5945283883065533,0.29469153676025317,58.47531200594232
us_stocks,1d,ibs,ECHO,2010s,2516,-0.7490399354369115,-0.1326141671800355,-10.949689161002391
us_stocks,1d,ibs,ECHO,2020s,1657,-0.46669372800372033,-0.1253170380422609,-13.721794702472756
us_stocks,1d,ibs,ECL,2000s,1762,0.4903872266633399,0.1248753208834168,26.559448783305555
us_stocks,1d,ibs,ECL,2010s,2516,-0.3626231628631937,-0.04568972890647838,9.170714668178665
us_stocks,1d,ibs,ECL,2020s,1657,0.13676617519942527,0.05110722212210961,14.60618090314713
us_stocks,1d,ibs,ED,2000s,1762,0.2483425444896969,0.04057586007090763,11.894849484860302
us_stocks,1d,ibs,ED,2010s,2516,-0.4573327930067076,-0.04989967003242968,4.495658348691008
us_stocks,1d,ibs,ED,2020s,1657,-0.1861549153972656,-0.017715033567195393,3.5066376252220146
us_stocks,1d,ibs,EFX,2000s,1762,-0.0312867845205503,0.015320859512079066,7.333565434058017
us_stocks,1d,ibs,EFX,2010s,2516,-0.9123827772299513,-0.14415574946225806,-4.391021902274811
