class,tf,rule,symbol,floor,mode,cagr,excess_cagr,ir,vol,max_dd,mar,turnover_yr,weight
us_stocks,1d,ibs,AGN,0.5,floor,-0.038447544612523865,0.038194727655617045,-0.28290607874082147,0.783671338895562,-0.8191831205181745,-0.046934004924569075,27.009881626327587,0.7394000902119982
us_stocks,1d,ibs,AGN,0.75,floor,-0.0451687036442211,0.03147356862391981,-0.2829060787408214,0.9173282406633598,-0.8429147034402811,-0.05358632784535501,13.504940813163794,0.8697000451059991
us_stocks,1d,ibs,AGN,1.0,floor,-0.07664227226814091,0.0,,1.0769274223239729,-0.8794363660496879,-0.08714930974756921,0.0,1.0
us_stocks,1d,ibs,AGN,0.4788001804239964,const,0.044376379219315476,0.12101865148745639,-0.2688268685701584,0.5156330441122676,-0.5846354201284317,0.07590436311499386,0.0,0.4788001804239964
us_stocks,1d,ibs,AIG,0.0,floor,-0.05130351797808086,0.04416826588664324,-0.051718765016378405,0.4014311992261143,-0.9771689024336231,-0.05250220084809319,55.35036453546177,0.5049705139005897
us_stocks,1d,ibs,AIG,0.25,floor,-0.050838351694333817,0.044633432170390286,-0.05171876501637827,0.41266225885940216,-0.9784802307247797,-0.051956442345980604,41.51277340159633,0.6287278854254423
us_stocks,1d,ibs,AIG,0.5,floor,-0.058382125716590405,0.0370896581481337,-0.051718765016378426,0.44457185258086845,-0.983636406594198,-0.05935335996634793,27.675182267730886,0.7524852569502949
us_stocks,1d,ibs,AIG,0.75,floor,-0.07341582330263541,0.022055960562088694,-0.051718765016378274,0.4931622292642047,-0.9901448305840196,-0.07414655011563548,13.837591133865443,0.8762426284751474
us_stocks,1d,ibs,AIG,1.0,floor,-0.0954717838647241,0.0,,0.5540619971482503,-0.9951934131987823,-0.09593289364512136,0.0,1.0
us_stocks,1d,ibs,AIG,0.5049705139005897,const,-0.010618527469527739,0.08485325639519636,-0.10098405125839015,0.279784971432739,-0.8943674152174035,-0.011872668087920644,0.0,0.5049705139005897
